"DT_REFER";"CD_CVM";"DENOM_CIA";"COLUNA_DF";"VL_CONTA"
2016;94;"PANATLANTICA S.A.";"Patrimônio Líquido";332567
2016;1210;"BCO ESTADO DO RIO GRANDE DO SUL S.A.";"Patrimônio Líquido";6722792
2016;3204;"CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT";"Patrimônio Líquido";2181733
2016;8133;"LOJAS RENNER S.A.";"Patrimônio Líquido";2636796
2016;6173;"TAURUS ARMAS S.A.";"Patrimônio Líquido";-171901
2016;2429;"IRANI PAPEL E EMBALAGEM S.A.";"Patrimônio Líquido";445191
2016;10960;"SPRINGER S.A.";"Patrimônio Líquido";64187
2016;21091;"DURATEX S.A.";"Patrimônio Líquido";4569507
2017;1023;"BCO BRASIL S.A.";"Patrimônio Líquido";97356833
2017;14206;"BRB BCO DE BRASILIA S.A.";"Patrimônio Líquido";1328526
2017;2437;"CENTRAIS ELET BRAS S.A. - ELETROBRAS";"Patrimônio Líquido";42339377
2017;14451;"CIA ENERGETICA DE BRASILIA";"Patrimônio Líquido";632979
2017;15083;"KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-8047954
2017;15423;"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.";"Patrimônio Líquido";-4066
2017;24406;"BANCO INTER S.A.";"Patrimônio Líquido";389631
2017;22594;"STATKRAFT ENERGIAS RENOVAVEIS S.A.";"Patrimônio Líquido";779390
2017;15091;"LITEL PARTICIPACOES S.A.";"Patrimônio Líquido";27209089
2017;20990;"AMERICANAS S.A.";"Patrimônio Líquido";3905963
2017;15253;"ENERGISA S.A.";"Patrimônio Líquido";3843453
2017;21733;"CIELO S.A.";"Patrimônio Líquido";11701352
2017;15539;"NEOENERGIA S.A.";"Patrimônio Líquido";15379053
2017;24660;"BBM LOGÍSTICA S.A.";"Patrimônio Líquido";68231
2017;24414;"DASS NORDESTE CALÇADOS E ARTIGOS ESPORTIVOS S.A";"Patrimônio Líquido";677101
2017;16101;"GAFISA S.A.";"Patrimônio Líquido";755557
2017;16292;"BRF S.A.";"Patrimônio Líquido";11200211
2017;23000;"LIGHT ENERGIA S.A.";"Patrimônio Líquido";240342
2017;18708;"CIA PARTICIPACOES ALIANCA DA BAHIA";"Patrimônio Líquido";519253
2017;16497;"EMPRESA NAC COM REDITO PART S.A.ENCORPAR";"Patrimônio Líquido";129721
2017;18287;"VIRGO II COMPANHIA DE SECURITIZACAO";"Patrimônio Líquido";74516
2017;16659;"PORTO SEGURO S.A.";"Patrimônio Líquido";7714364
2017;16632;"DEXXOS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";155967
2017;16993;"EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.";"Patrimônio Líquido";819875
2017;20800;"TEGMA GESTAO LOGISTICA S.A.";"Patrimônio Líquido";448806
2017;18414;"PADTEC HOLDING S.A.";"Patrimônio Líquido";2402
2017;23434;"LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-49413
2017;17450;"RUMO S.A.";"Patrimônio Líquido";7751460
2017;18660;"CPFL ENERGIA S.A.";"Patrimônio Líquido";8961528
2017;17329;"ENGIE BRASIL ENERGIA S.A.";"Patrimônio Líquido";6830594
2017;22551;"SOMOS EDUCAÇÃO S.A.";"Patrimônio Líquido";846319
2017;17639;"TIM PARTICIPACOES S.A.";"Patrimônio Líquido";18151184
2017;17671;"TELEFÔNICA BRASIL S.A";"Patrimônio Líquido";69461358
2017;17558;"INNCORP S.A.";"Patrimônio Líquido";-350802
2017;17914;"MMX MINERACAO E METALICOS S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-501529
2017;17892;"SANTOS BRASIL PARTICIPACOES S.A.";"Patrimônio Líquido";1330820
2017;17973;"COGNA EDUCAÇÃO S.A.";"Patrimônio Líquido";15207726
2017;18821;"CCR S.A.";"Patrimônio Líquido";8159684
2017;22454;"T4F ENTRETENIMENTO S.A.";"Patrimônio Líquido";323523
2017;20575;"JBS S.A.";"Patrimônio Líquido";24287612
2017;19771;"ARTERIS S.A.";"Patrimônio Líquido";6590843
2017;21431;"HYPERA S.A.";"Patrimônio Líquido";7737759
2017;20478;"PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL";"Patrimônio Líquido";-3198942
2017;18368;"RIO PARANAPANEMA ENERGIA S.A.";"Patrimônio Líquido";1693669
2017;18376;"CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA";"Patrimônio Líquido";10984717
2017;19330;"TPI - TRIUNFO PARTICIP. E INVEST. S.A.";"Patrimônio Líquido";1205340
2017;20010;"EQUATORIAL ENERGIA S.A.";"Patrimônio Líquido";5026753
2017;19879;"LIGHT S.A.";"Patrimônio Líquido";3432473
2017;19437;"ANDRADE GUTIERREZ CONCESSOES S.A.";"Patrimônio Líquido";1369003
2017;18775;"INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR";"Patrimônio Líquido";2653570
2017;18724;"BRADESPAR S.A.";"Patrimônio Líquido";8806008
2017;20788;"MARFRIG GLOBAL FOODS S.A.";"Patrimônio Líquido";2392532
2017;18953;"CPFL GERACAO DE ENERGIA S.A.";"Patrimônio Líquido";2354116
2017;19763;"EDP - ENERGIAS DO BRASIL S.A.";"Patrimônio Líquido";7881837
2017;19062;"ANDRADE GUTIERREZ PARTICIPACOES S.A.";"Patrimônio Líquido";-187414
2017;19100;"ATMA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";-431906
2017;22799;"SENIOR SOLUTION S.A.";"Patrimônio Líquido";75607
2017;18970;"AES TIETE ENERGIA SA";"Patrimônio Líquido";1557690
2017;19453;"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.";"Patrimônio Líquido";658623
2017;21237;"ENEVA S.A";"Patrimônio Líquido";5390443
2017;21555;"UNIDAS S.A.";"Patrimônio Líquido";808733
2017;19305;"BIOMM S.A.";"Patrimônio Líquido";59301
2017;20613;"METALFRIO SOLUTIONS S.A.";"Patrimônio Líquido";57475
2017;23221;"SER EDUCACIONAL S.A.";"Patrimônio Líquido";1508390
2017;24392;"HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.";"Patrimônio Líquido";471879
2017;21717;"TARPON INVESTIMENTOS S.A.";"Patrimônio Líquido";52777
2017;80160;"BANCO SANTANDER S.A.";"Patrimônio Líquido";375388000
2017;80047;"WILSON SONS LTD.";"Patrimônio Líquido";1809873
2017;24252;"SMILES FIDELIDADE S.A.";"Patrimônio Líquido";871719
2017;20354;"TERRA SANTA AGRO S.A.";"Patrimônio Líquido";991920
2017;22357;"ALIANSCE SONAE SHOPPING CENTERS S.A.";"Patrimônio Líquido";2585116
2017;21300;"ALIANSCE SHOPPING CENTERS S.A.";"Patrimônio Líquido";2465415
2017;19569;"GOL LINHAS AEREAS INTELIGENTES S.A.";"Patrimônio Líquido";-3480959
2017;23035;"LINX S.A.";"Patrimônio Líquido";1170520
2017;19909;"BR MALLS PARTICIPACOES S.A.";"Patrimônio Líquido";10157334
2017;19925;"BR PROPERTIES S.A.";"Patrimônio Líquido";5876090
2017;20320;"CEMIG GERACAO E TRANSMISSAO S.A.";"Patrimônio Líquido";4793832
2017;23531;"CLARO TELECOM PARTICIPAÇÕES S.A.";"Patrimônio Líquido";7431901
2017;20338;"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS";"Patrimônio Líquido";4991911
2017;22810;"ELDORADO BRASIL CELULOSE S.A.";"Patrimônio Líquido";2023380
2017;23965;"CINESYSTEM S.A.";"Patrimônio Líquido";32093
2017;23264;"AMBEV S.A.";"Patrimônio Líquido";46008814
2017;24260;"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.";"Patrimônio Líquido";390638
2017;20036;"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS";"Patrimônio Líquido";667468
2017;20087;"EMBRAER S.A.";"Patrimônio Líquido";13459297
2017;20966;"SPRINGS GLOBAL PARTICIPACOES S.A.";"Patrimônio Líquido";1149507
2017;20982;"MULTIPLAN - EMPREEND IMOBILIARIOS S.A.";"Patrimônio Líquido";5185089
2017;20630;"CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.";"Patrimônio Líquido";184271
2017;80020;"GP INVESTMENTS, LTD.";"Patrimônio Líquido";1249673
2017;24473;"JHSF MALLS S.A.";"Patrimônio Líquido";1164957
2017;20257;"TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.";"Patrimônio Líquido";4347552
2017;20184;"CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO";"Patrimônio Líquido";-37763
2017;20435;"TECNISA S.A.";"Patrimônio Líquido";1049061
2017;23230;"RAIZEN ENERGIA S.A.";"Patrimônio Líquido";9385155
2017;20370;"LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.";"Patrimônio Líquido";90040
2017;23175;"IGUA SANEAMENTO S.A.";"Patrimônio Líquido";449591
2017;20605;"JHSF PARTICIPACOES S.A.";"Patrimônio Líquido";2121482
2017;20770;"EZ TEC EMPREEND. E PARTICIPACOES S.A.";"Patrimônio Líquido";2535342
2017;20915;"MRV ENGENHARIA E PARTICIPACOES S.A.";"Patrimônio Líquido";5541762
2017;21490;"ALUPAR INVESTIMENTO S/A";"Patrimônio Líquido";3883930
2017;4669;"GUARARAPES CONFECCOES S.A.";"Patrimônio Líquido";4025042
2017;20540;"CPFL ENERGIAS RENOVÁVEIS S.A.";"Patrimônio Líquido";4032448
2017;21709;"CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES";"Patrimônio Líquido";130717
2017;21636;"RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";779808
2017;21393;"CIA CELG DE PARTICIPACOES - CELGPAR";"Patrimônio Líquido";-1776260
2017;24546;"PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.";"Patrimônio Líquido";45599
2017;21180;"BRASIL BROKERS PARTICIPACOES S.A.";"Patrimônio Líquido";251116
2017;20842;"MAGNESITA REFRATARIOS S.A.";"Patrimônio Líquido";1936009
2017;21482;"PRUMO LOGISTICA SA";"Patrimônio Líquido";2192725
2017;21008;"GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.";"Patrimônio Líquido";1224686
2017;20818;"VIRGO COMPANHIA DE SECURITIZAÇÃO";"Patrimônio Líquido";4196590
2017;23930;"BRASILIANA PARTICIPAÇÕES S/A";"Patrimônio Líquido";126221
2017;21040;"SYN PROP & TECH S.A.";"Patrimônio Líquido";1161008
2017;21016;"YDUQS PARTICIPACOES S.A.";"Patrimônio Líquido";2777257
2017;21130;"TRISUL S.A.";"Patrimônio Líquido";521971
2017;23396;"AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1034280
2017;21903;"ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.";"Patrimônio Líquido";1018305
2017;80063;"BCO PATAGONIA S.A.";"Patrimônio Líquido";2240046
2017;80071;"COSAN LIMITED";"Patrimônio Líquido";6038757
2017;23493;"DOMMO ENERGIA S.A.";"Patrimônio Líquido";392412
2017;21520;"MULTINER S/A";"Patrimônio Líquido";12873
2017;23272;"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES";"Patrimônio Líquido";2019796
2017;22560;"INBRANDS S.A.";"Patrimônio Líquido";360704
2017;21342;"OSX BRASIL S.A.";"Patrimônio Líquido";-3536617
2017;23426;"OMEGA GERAÇÃO S.A.";"Patrimônio Líquido";1760176
2017;23248;"ANIMA HOLDING S.A.";"Patrimônio Líquido";696441
2017;22519;"TECHNOS S.A.";"Patrimônio Líquido";463950
2017;24112;"AZUL S.A.";"Patrimônio Líquido";2833610
2017;21610;"B3 S.A. - BRASIL, BOLSA, BALCÃO";"Patrimônio Líquido";24299694
2017;22691;"CIA LOCAÇÃO DAS AMÉRICAS";"Patrimônio Líquido";483281
2017;22144;"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.";"Patrimônio Líquido";1343853
2017;21725;"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.";"Patrimônio Líquido";-9328
2017;22187;"PETRO RIO S.A.";"Patrimônio Líquido";860483
2017;23310;"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.";"Patrimônio Líquido";794251
2017;24350;"FLEX GESTÃO DE RELACIONAMENTOS S.A.";"Patrimônio Líquido";75357
2017;23710;"BR HOME CENTERS S.A.";"Patrimônio Líquido";-3631
2017;23604;"YOU INC INCORPORADORA E PARTICIPAÇÃO S.A";"Patrimônio Líquido";-23968
2017;22500;"BRASIL PHARMA S.A.";"Patrimônio Líquido";-1317339
2017;80110;"DUFRY A.G.";"Patrimônio Líquido";10625293
2017;22365;"ENAUTA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";3110107
2017;22217;"ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.";"Patrimônio Líquido";257929
2017;22497;"QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.";"Patrimônio Líquido";2366895
2017;21067;"MOURA DUBEUX ENGENHARIA S/A";"Patrimônio Líquido";357632
2017;22675;"HIDROVIAS DO BRASIL S.A.";"Patrimônio Líquido";1319431
2017;22586;"MLOG S.A.";"Patrimônio Líquido";790355
2017;24317;"BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES SA";"Patrimônio Líquido";1617194
2017;1597;"PARTICIPAÇÕES INDUST. DO NORDESTE S.A.";"Patrimônio Líquido";1070663
2017;12696;"SANSUY S.A. INDUSTRIA DE PLASTICOS";"Patrimônio Líquido";-894470
2017;23620;"CBO HOLDING S.A.";"Patrimônio Líquido";890951
2017;21156;"J. MACEDO S.A.";"Patrimônio Líquido";566673
2017;4863;"CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA";"Patrimônio Líquido";2671
2017;3069;"CIA FERRO LIGAS DA BAHIA - FERBASA";"Patrimônio Líquido";1517060
2017;3115;"CIA SEGUROS ALIANCA DA BAHIA";"Patrimônio Líquido";185527
2017;22845;"BIOSEV S.A.";"Patrimônio Líquido";-677801
2017;8745;"METANOR SA METANOL DO NE";"Patrimônio Líquido";27646
2017;13986;"SUZANO S.A.";"Patrimônio Líquido";11621554
2017;22349;"AREZZO INDÚSTRIA E COMÉRCIO S.A.";"Patrimônio Líquido";664960
2017;21350;"DIRECIONAL ENGENHARIA S.A.";"Patrimônio Líquido";1454964
2017;19739;"LOCALIZA RENT A CAR S.A.";"Patrimônio Líquido";2600725
2017;2453;"CIA ENERGETICA DE MINAS GERAIS - CEMIG";"Patrimônio Líquido";14325986
2017;5983;"FIACAO TEC SAO JOSE S.A.";"Patrimônio Líquido";-175522
2017;1325;"BCO MERCANTIL DO BRASIL S.A.";"Patrimônio Líquido";849217
2017;4707;"CONSORCIO ALFA DE ADMINISTRACAO S.A.";"Patrimônio Líquido";1090754
2017;3077;"CIA FIACAO TECIDOS CEDRO CACHOEIRA";"Patrimônio Líquido";141578
2017;19445;"CIA SANEAMENTO DE MINAS GERAIS-COPASA MG";"Patrimônio Líquido";6244343
2017;23574;"INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.";"Patrimônio Líquido";996302
2017;23159;"BB SEGURIDADE PARTICIPAÇÕES S.A.";"Patrimônio Líquido";8898470
2017;23485;"COSAN LOGISTICA S.A.";"Patrimônio Líquido";2211007
2017;23868;"CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL";"Patrimônio Líquido";329007
2017;24236;"PRINER SERVIÇOS INDUSTRIAIS S.A.";"Patrimônio Líquido";46618
2017;22942;"MGI - MINAS GERAIS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";180681
2017;24090;"INSTITUTO HERMES PARDINI S.A.";"Patrimônio Líquido";536330
2017;3395;"CIA INDUSTRIAL CATAGUASES";"Patrimônio Líquido";135566
2017;80179;"BIOTOSCANA INVESTMENTS S.A.";"Patrimônio Líquido";593325423
2017;24384;"NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";1351157
2017;23507;"OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.";"Patrimônio Líquido";405879
2017;4081;"CIA TECIDOS SANTANENSE";"Patrimônio Líquido";262641
2017;23825;"MOVIDA PARTICIPACOES SA";"Patrimônio Líquido";1284840
2017;23795;"CAIXA SEGURIDADE PARTICIPAÇÕES S.A.";"Patrimônio Líquido";4178630
2017;3158;"CIA TECIDOS NORTE DE MINAS COTEMINAS";"Patrimônio Líquido";825938
2017;14133;"TEC TOY S.A.";"Patrimônio Líquido";-50312
2017;24120;"ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A";"Patrimônio Líquido";392072
2017;1155;"BANESTES S.A. - BCO EST ESPIRITO SANTO";"Patrimônio Líquido";1387856
2017;20958;"BCO ABC BRASIL S.A.";"Patrimônio Líquido";3401295
2017;13781;"SAO CARLOS EMPREEND E PARTICIPACOES S.A.";"Patrimônio Líquido";1402661
2017;21121;"SUL AMERICA S.A.";"Patrimônio Líquido";5622862
2017;22616;"BCO BTG PACTUAL S.A.";"Patrimônio Líquido";18745028
2017;13366;"HAGA S.A. INDUSTRIA E COMERCIO";"Patrimônio Líquido";-82977953
2017;21202;"VIX LOGÍSTICA S/A";"Patrimônio Líquido";592613
2017;9512;"PETROLEO BRASILEIRO S.A. PETROBRAS";"Patrimônio Líquido";263985000
2017;8087;"LOJAS AMERICANAS S.A.";"Patrimônio Líquido";4621684
2017;7811;"JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";515833
2017;6505;"VIA S.A.";"Patrimônio Líquido";2959000
2017;4030;"CIA SIDERURGICA NACIONAL";"Patrimônio Líquido";7027373
2017;8893;"MONTEIRO ARANHA S.A.";"Patrimônio Líquido";1321292
2017;11207;"TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";2310
2017;20028;"VALID SOLUÇÕES S.A.";"Patrimônio Líquido";979001
2017;6700;"HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-117904
2017;11070;"WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.";"Patrimônio Líquido";374748
2017;18465;"ULTRAPAR PARTICIPACOES S.A.";"Patrimônio Líquido";9381261
2017;24180;"IRB - BRASIL RESSEGUROS S.A.";"Patrimônio Líquido";3581183
2017;10880;"SONDOTECNICA ENGENHARIA SOLOS S.A.";"Patrimônio Líquido";56802
2017;9989;"REFINARIA DE PETROLEOS MANGUINHOS S.A.";"Patrimônio Líquido";-2374056
2017;11231;"TEKNO S.A. - INDUSTRIA E COMERCIO";"Patrimônio Líquido";172999
2017;3328;"CIA HIDRO ELÉTRICA DO SÃO FRANCISCO";"Patrimônio Líquido";13839509
2017;4170;"VALE S.A.";"Patrimônio Líquido";143757534
2017;3980;"GERDAU S.A.";"Patrimônio Líquido";23645201
2017;11592;"UNIPAR CARBOCLORO S.A.";"Patrimônio Líquido";990925
2017;24295;"VIBRA ENERGIA S/A";"Patrimônio Líquido";8826000
2017;23302;"QUALITY SOFTWARE S.A.";"Patrimônio Líquido";34699924
2017;23817;"BRQ SOLUCOES EM INFORMATICA S.A.";"Patrimônio Líquido";71057
2017;4820;"BRASKEM S.A.";"Patrimônio Líquido";6517851
2017;20710;"LOG-IN LOGISTICA INTERMODAL S.A.";"Patrimônio Líquido";-393274
2017;23590;"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.";"Patrimônio Líquido";161937
2017;15458;"EMBPAR PARTICIPAÇÕES S/A";"Patrimônio Líquido";10771
2017;24058;"CENTRO DE IMAGEM DIAGNOSTICOS S.A.";"Patrimônio Líquido";1219460
2017;6815;"IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL";"Patrimônio Líquido";-767123
2017;20524;"EVEN CONSTRUTORA E INCORPORADORA S.A.";"Patrimônio Líquido";1757466
2017;20346;"PROFARMA DISTRIB PROD FARMACEUTICOS S.A.";"Patrimônio Líquido";745932
2017;701;"BAHEMA EDUCAÇÃO S.A.";"Patrimônio Líquido";58360
2017;4774;"CONSTRUTORA LIX DA CUNHA S.A.";"Patrimônio Líquido";1360
2017;14826;"CIA BRASILEIRA DE DISTRIBUICAO";"Patrimônio Líquido";10333000
2017;22470;"MAGAZINE LUIZA S.A.";"Patrimônio Líquido";2073977
2017;20877;"HELBOR EMPREENDIMENTOS S.A.";"Patrimônio Líquido";1365205
2017;21440;"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.";"Patrimônio Líquido";2146495
2017;12190;"BOMBRIL S.A.";"Patrimônio Líquido";-146628
2017;19836;"COSAN S.A.";"Patrimônio Líquido";9446670
2017;11762;"VULCABRAS S.A.";"Patrimônio Líquido";784318
2017;21334;"NUTRIPLANT INDUSTRIA E COMERCIO S.A.";"Patrimônio Líquido";-20734
2017;20494;"IGUATEMI EMPRESA DE SHOPPING CENTERS S.A";"Patrimônio Líquido";2798130
2017;20516;"SAO MARTINHO S.A.";"Patrimônio Líquido";3403320
2017;13471;"PLASCAR PARTICIPACOES INDUSTRIAIS S.A.";"Patrimônio Líquido";-257051
2017;22020;"JSL S.A.";"Patrimônio Líquido";686788
2017;19992;"TOTVS S.A.";"Patrimônio Líquido";1261394
2017;12530;"ITAUTEC S.A. - GRUPO ITAUTEC";"Patrimônio Líquido";33717
2017;5770;"EUCATEX S.A. INDUSTRIA E COMERCIO";"Patrimônio Líquido";1237334
2017;7510;"INDUSTRIAS ROMI S.A.";"Patrimônio Líquido";641969
2017;1694;"BICICLETAS MONARK S.A.";"Patrimônio Líquido";182499
2017;20125;"ODONTOPREV S.A.";"Patrimônio Líquido";922537
2017;24627;"BLAU FARMACÊUTICA S.A.";"Patrimônio Líquido";138336
2017;14346;"WHIRLPOOL S.A.";"Patrimônio Líquido";2238579
2017;21199;"BCO PAN S.A.";"Patrimônio Líquido";3858672
2017;90212;"MULTILASER INDUSTRIAL S.A.";"Patrimônio Líquido";859939
2017;9393;"PARANAPANEMA S.A.";"Patrimônio Líquido";888522
2017;8575;"MAHLE-METAL LEVE S.A.";"Patrimônio Líquido";1355048
2017;10472;"SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";422022
2017;8672;"IGUATEMI S.A.";"Patrimônio Líquido";1430727
2017;12319;"BLUE TECH SOLUTIONS EQI S.A.";"Patrimônio Líquido";-2133
2017;12793;"FIBRIA CELULOSE S.A.";"Patrimônio Líquido";14577163
2017;9067;"SUZANO HOLDING S.A.";"Patrimônio Líquido";3940242
2017;3654;"CIA MELHORAMENTOS DE SAO PAULO";"Patrimônio Líquido";932907
2017;906;"BCO BRADESCO S.A.";"Patrimônio Líquido";117403831
2017;1384;"BCO ALFA DE INVESTIMENTO S.A.";"Patrimônio Líquido";1422345
2017;21881;"FLEURY S.A.";"Patrimônio Líquido";1706528
2017;1520;"BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";211966
2017;19348;"ITAU UNIBANCO HOLDING S.A.";"Patrimônio Líquido";134840000
2017;14320;"USINAS SID DE MINAS GERAIS S.A.-USIMINAS";"Patrimônio Líquido";13774795
2017;4723;"CONSTRUTORA ADOLPHO LINDENBERG S.A.";"Patrimônio Líquido";24218
2017;20885;"BCO INDUSVAL S.A.";"Patrimônio Líquido";284181
2017;8397;"MANGELS INDUSTRIAL S.A.";"Patrimônio Líquido";-317747
2017;16306;"ROSSI RESIDENCIAL S.A.";"Patrimônio Líquido";376604
2017;9040;"NADIR FIGUEIREDO IND E COM S.A.";"Patrimônio Líquido";340145
2017;10456;"ALPARGATAS S.A.";"Patrimônio Líquido";2186390
2017;4448;"COBRASMA S.A.";"Patrimônio Líquido";-8660543
2017;8427;"MANUFATURA DE BRINQUEDOS ESTRELA S.A.";"Patrimônio Líquido";-435998
2017;2100;"CAMBUCI S.A.";"Patrimônio Líquido";6965
2017;5762;"ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";170502
2017;11932;"IOCHPE MAXION S.A.";"Patrimônio Líquido";2387853
2017;12823;"SIDERURGICA J. L. ALIPERTI S.A.";"Patrimônio Líquido";244965
2017;24600;"BANCO BMG S/A";"Patrimônio Líquido";2794122
2017;22055;"MARISA LOJAS S.A.";"Patrimônio Líquido";959640
2017;11975;"AZEVEDO E TRAVASSOS S.A.";"Patrimônio Líquido";-78339
2017;1562;"BAUMER S.A.";"Patrimônio Líquido";88569
2017;19623;"DIAGNOSTICOS DA AMERICA S.A.";"Patrimônio Líquido";3335463
2017;7617;"ITAÚSA S.A.";"Patrimônio Líquido";53229000
2017;3190;"REDE ENERGIA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";2988357
2017;5258;"RAIA DROGASIL S.A.";"Patrimônio Líquido";3222513
2017;20567;"BCO PINE S.A.";"Patrimônio Líquido";976850
2017;20796;"BCO DAYCOVAL S.A.";"Patrimônio Líquido";3084364
2017;21466;"BANCO RCI BRASIL S.A.";"Patrimônio Líquido";1096157
2017;24228;"CAMIL ALIMENTOS S.A.";"Patrimônio Líquido";1360723
2017;20451;"RNI NEGÓCIOS IMOBILIÁRIOS S.A.";"Patrimônio Líquido";641375
2017;20702;"VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-65964
2017;20931;"MINERVA S.A.";"Patrimônio Líquido";71077
2017;21032;"ALGAR TELECOM S/A";"Patrimônio Líquido";1169965
2017;21148;"CONSTRUTORA TENDA S.A.";"Patrimônio Líquido";1158692
2017;19550;"NATURA COSMETICOS S.A.";"Patrimônio Líquido";1634746
2017;14460;"CYRELA BRAZIL REALTY S.A.EMPREEND E PART";"Patrimônio Líquido";5924591
2017;24171;"ATACADÃO S.A.";"Patrimônio Líquido";12145000
2017;23280;"OURO VERDE LOCACAO E SERVICO S.A.";"Patrimônio Líquido";185373
2017;14311;"CIA PARANAENSE DE ENERGIA - COPEL";"Patrimônio Líquido";15207842
2017;11312;"OI S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-13805980
2017;7595;"INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL";"Patrimônio Líquido";-1248582
2017;14761;"CIA HERING";"Patrimônio Líquido";1232912
2017;20362;"POSITIVO TECNOLOGIA S.A.";"Patrimônio Líquido";506375
2017;11223;"TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-1478057
2017;4146;"KARSTEN S.A.";"Patrimônio Líquido";-208188
2017;20141;"CREMER SA";"Patrimônio Líquido";168356
